場コード,レース,枠,展示 タイム,チルト,体重,着,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,登録番号,級別,選手名,支部,出身,年齢,体重kg,F数,L数,平均ST,級別_num,is_win,展示順位,全国勝率順位,当地勝率順位,モーター順位,ボート順位,平均ST順位,展示平均との差,全国勝率平均との差,当地勝率平均との差,モーター平均との差,ボート平均との差,インコース,F持ち,軽量,展示1位,モーター上位,全国勝率上位,PAMU指数,PAMU指数V2,PAMU順位,AI_1着確率,AI_1着確率%,AI確率,AI確率%
6,7,4,6.81,-0.5,56.1kg,6,3.44,13.33,20.0,4.1,10.0,30.0,2,42.55,61.7,32,39.18,61.4,3776,B1,横井,健太  愛知,愛知,51,56.1,0.0,0.0,0.17,2,0,6.0,6.0,6.0,3.0,1.0,4.0,0.0783333333333331,-1.5016666666666665,-1.0983333333333336,8.926666666666662,6.18333333333333,0,0,0,0,0,0,77.0,77.50000000000001,5.0,0.008,0.8,0.008298755186721992,0.8
6,7,5,6.79,-0.5,54.2kg,5,4.38,16.9,40.85,4.38,28.57,38.1,25,17.02,29.79,75,23.61,45.14,3442,B1,宮武,英司  香川,香川,56,54.2,0.0,0.0,0.16,2,0,5.0,5.0,4.0,6.0,6.0,3.0,0.0583333333333335,-0.5616666666666665,-0.8183333333333334,-16.603333333333335,-9.38666666666667,0,0,0,0,0,0,77.0,81.9,4.0,0.008,0.8,0.008298755186721992,0.8
6,7,6,6.63,0.0,51.5kg,4,7.44,59.18,68.37,8.16,68.75,87.5,11,46.15,59.62,35,36.31,48.81,5068,A1,前田,滉  愛知,愛知,26,51.5,0.0,0.0,0.15,4,0,1.0,1.0,1.0,2.0,3.0,1.0,-0.1016666666666665,2.498333333333334,2.961666666666667,12.526666666666664,3.313333333333333,0,0,1,1,1,1,161.0,153.7,1.0,0.062,6.2,0.06431535269709543,6.4
6,8,1,6.7,-0.5,54.7kg,2,5.04,27.0,48.0,5.0,33.33,50.0,14,34.69,51.02,15,36.97,52.73,3708,B1,岡部,貴司  岡山,岡山,52,54.7,0.0,0.0,0.15,2,0,3.0,3.0,3.0,4.0,2.0,2.0,-0.0250000000000003,-0.0616666666666665,0.5650000000000004,1.2433333333333323,4.966666666666669,1,0,0,0,0,0,162.0,104.0,3.0,0.262,26.2,0.24531835205992514,24.5
6,8,2,6.76,-0.5,51.5kg,5,5.38,32.94,55.29,4.61,16.67,55.56,65,14.89,42.55,23,32.75,50.29,5339,B1,石井,伸長  香川,愛媛,25,51.5,0.0,0.0,0.16,2,0,4.0,2.0,5.0,6.0,3.0,3.0,0.0349999999999992,0.2783333333333333,0.1750000000000007,-18.556666666666665,0.7466666666666697,0,0,1,0,0,1,129.0,105.20000000000002,2.0,0.036,3.6,0.03370786516853933,3.4
6,8,3,6.69,-0.5,52.0kg,6,4.14,21.74,35.65,0.0,0.0,0.0,56,37.74,62.26,28,30.49,48.17,3539,B1,金子,順一  山口,山口,58,52.0,0.0,0.0,0.18,2,0,2.0,6.0,6.0,3.0,4.0,5.0,-0.0350000000000001,-0.9616666666666668,-4.435,4.2933333333333366,-1.513333333333332,0,0,1,0,0,0,116.0,67.10000000000001,5.0,0.052,5.2,0.048689138576779034,4.9
6,8,4,6.66,-0.5,52.0kg,1,7.01,57.94,72.22,6.11,33.33,55.56,46,41.18,62.75,33,28.57,50.6,4787,A1,椎名,豊  群馬,群馬,37,52.0,0.0,0.0,0.13,4,1,1.0,1.0,1.0,2.0,5.0,1.0,-0.0650000000000003,1.9083333333333328,1.6750000000000007,7.733333333333334,-3.43333333333333,0,0,1,1,1,1,181.0,146.2,1.0,0.698,69.8,0.653558052434457,65.4
6,8,5,6.76,0.0,53.9kg,3,4.38,21.79,37.18,5.0,40.0,40.0,50,27.08,43.75,39,25.0,46.05,4954,B2,内山,峻輔  東京,東京,31,53.9,,,,1,0,4.0,5.0,3.0,5.0,6.0,,0.0349999999999992,-0.7216666666666667,0.5650000000000004,-6.366666666666667,-7.00333333333333,0,0,0,0,0,0,,,,0.004,0.4,0.0037453183520599256,0.4
6,8,6,6.78,-0.5,52.2kg,4,4.66,20.0,42.5,5.89,36.84,63.16,48,45.1,60.78,65,38.24,58.24,5063,B1,大塚,雅治  東京,神奈川,28,52.2,0.0,0.0,0.17,2,0,6.0,4.0,2.0,1.0,1.0,4.0,0.0549999999999997,-0.4416666666666664,1.455,11.653333333333336,6.236666666666672,0,0,0,0,1,0,95.0,100.3,4.0,0.016,1.6,0.014981273408239702,1.5
6,9,1,6.71,-0.5,54.3kg,1,5.21,36.84,47.37,6.06,43.75,68.75,32,41.51,56.6,30,40.0,55.29,3662,B1,大庭,元明  福岡,福岡,56,54.3,0.0,0.0,0.16,2,1,2.0,2.0,1.0,1.0,1.0,2.0,-0.0116666666666667,0.4599999999999999,1.1466666666666665,9.104999999999997,4.783333333333331,1,0,0,0,1,1,199.0,119.70000000000002,1.0,0.842,84.2,0.7221269296740995,72.2
6,9,2,6.66,-0.5,52.4kg,6,4.01,16.88,36.36,4.76,27.03,40.54,4,37.5,52.08,29,38.41,53.05,4727,B1,安部,慎一  福岡,福岡,38,52.4,0.0,0.0,0.14,2,0,1.0,6.0,4.0,2.0,2.0,1.0,-0.0616666666666665,-0.7400000000000002,-0.1533333333333333,5.094999999999999,3.193333333333328,0,0,0,1,1,0,159.0,116.4,2.0,0.186,18.6,0.1595197255574614,16.0
6,9,3,6.73,-0.5,53.3kg,5,5.68,34.09,57.95,4.37,22.22,44.44,12,19.15,51.06,55,28.05,42.68,5047,B1,國分,将太郎  東京,福島,32,53.3,0.0,0.0,0.2,2,0,4.0,1.0,6.0,6.0,6.0,4.0,0.0083333333333337,0.9299999999999996,-0.543333333333333,-13.255000000000004,-7.166666666666668,0,0,0,0,0,1,118.0,94.30000000000001,3.0,0.07,7.0,0.0600343053173242,6.0
6,9,4,6.76,-0.5,52.0kg,2,4.37,24.36,42.31,4.96,28.57,39.29,8,32.65,48.98,37,33.73,52.07,4626,B1,伊藤,紘章  愛知,愛知,40,52.0,0.0,0.0,0.23,2,0,5.0,5.0,2.0,4.0,5.0,5.0,0.0383333333333331,-0.3799999999999999,0.0466666666666668,0.2449999999999974,-1.4866666666666717,0,0,1,0,0,0,99.0,85.9,5.0,0.05,5.0,0.042881646655231566,4.3
6,9,5,6.76,-0.5,55.2kg,4,4.66,23.76,40.59,4.89,36.84,39.47,52,36.54,51.92,14,34.52,51.79,4113,B1,木村,浩士  群馬,群馬,45,55.2,0.0,0.0,0.19,2,0,5.0,3.0,3.0,3.0,4.0,3.0,0.0383333333333331,-0.0899999999999998,-0.0233333333333334,4.134999999999998,-0.6966666666666654,0,0,0,0,0,0,108.0,87.5,4.0,0.006,0.6,0.005145797598627788,0.5
6,9,6,6.71,-0.5,52.3kg,3,4.57,29.47,41.05,4.44,18.75,31.25,47,27.08,47.92,56,36.59,50.61,4558,B1,宮野,仁  岡山,岡山,36,52.3,0.0,0.0,0.23,2,0,2.0,4.0,5.0,5.0,3.0,5.0,-0.0116666666666667,-0.1799999999999997,-0.4733333333333327,-5.325000000000003,1.3733333333333348,0,0,0,0,0,0,92.0,79.30000000000001,6.0,0.012,1.2,0.010291595197255575,1.0
6,10,1,6.67,0.0,52.7kg,1,6.8,54.11,67.81,5.85,40.19,58.88,31,25.0,39.58,44,38.92,50.3,5034,A1,若林,義人  静岡,静岡,28,52.7,0.0,0.0,0.14,4,1,4.0,1.0,5.0,6.0,1.0,1.0,0.0349999999999992,0.8949999999999996,-0.1633333333333331,-10.935000000000002,2.750000000000007,1,0,0,0,0,1,151.0,112.1,1.0,0.55,55.0,0.7617728531855955,76.2
6,10,2,6.61,-0.5,52.0kg,3,6.51,47.95,67.12,6.38,46.15,58.97,55,42.31,59.62,17,36.63,55.23,4137,A1,君島,秀三  滋賀,滋賀,45,52.0,0.0,0.0,0.14,4,0,2.0,3.0,3.0,3.0,4.0,1.0,-0.0250000000000003,0.6049999999999995,0.3666666666666671,6.375,0.4600000000000079,0,0,1,0,0,0,168.0,100.2,4.0,0.022,2.2,0.030470914127423816,3.0
6,10,3,6.68,-0.5,52.0kg,2,6.65,52.38,65.31,5.9,45.0,65.0,26,43.1,56.9,18,37.58,56.97,4512,A1,高野,哲史  兵庫,兵庫,37,52.0,0.0,0.0,0.16,4,0,5.0,2.0,4.0,2.0,3.0,4.0,0.044999999999999,0.7450000000000001,-0.1133333333333324,7.164999999999999,1.4100000000000037,0,0,1,0,1,1,132.0,106.7,3.0,0.038,3.8,0.05263157894736841,5.3
6,10,4,6.66,0.0,51.5kg,6,3.97,11.49,32.18,3.25,0.0,12.5,10,47.27,65.45,27,30.41,47.95,4567,B1,上村,慎太郎  山口,山口,38,51.5,0.0,0.0,0.22,2,0,3.0,6.0,6.0,1.0,6.0,6.0,0.0249999999999994,-1.935,-2.7633333333333328,11.335,-5.7599999999999945,0,0,1,0,1,0,105.0,73.7,6.0,0.058,5.8,0.08033240997229917,8.0
6,10,5,6.68,0.0,52.2kg,5,6.33,39.04,61.64,7.9,74.19,87.1,51,25.93,48.15,12,35.76,50.3,4743,A1,木村,仁紀  滋賀,京都,33,52.2,0.0,0.0,0.15,4,0,5.0,4.0,1.0,5.0,5.0,3.0,0.044999999999999,0.4249999999999998,1.886666666666668,-10.005000000000004,-0.4099999999999966,0,0,0,0,0,0,100.0,95.1,5.0,0.032,3.2,0.04432132963988919,4.4
6,10,6,6.51,2.5,52.4kg,4,5.17,32.61,55.43,6.8,60.0,70.0,19,32.0,42.0,76,37.72,50.3,4880,B1,澤崎,雄哉  東京,東京,31,52.4,0.0,0.0,0.17,2,0,1.0,5.0,2.0,4.0,2.0,5.0,-0.1250000000000009,-0.7350000000000003,0.7866666666666671,-3.9350000000000014,1.5500000000000045,0,0,0,1,0,0,111.0,106.9,2.0,0.022,2.2,0.030470914127423816,3.0
6,11,1,6.61,0.0,51.5kg,1,7.44,59.18,68.37,8.16,68.75,87.5,11,46.15,59.62,35,36.31,48.81,5068,A1,前田,滉  愛知,愛知,26,51.5,0.0,0.0,0.15,4,1,1.0,1.0,1.0,3.0,3.0,1.0,-0.0499999999999998,2.033333333333334,3.3950000000000005,4.696666666666665,2.1566666666666663,1,0,1,1,0,1,206.0,151.6,1.0,0.78,78.0,0.7471264367816092,74.7
6,11,2,6.67,-0.5,52.0kg,3,7.16,53.38,76.69,6.52,38.1,66.67,38,38.0,52.0,26,25.83,41.72,4295,A1,小坂,尚哉  兵庫,大阪,39,52.0,0.0,0.0,0.15,4,0,4.0,2.0,2.0,4.0,5.0,1.0,0.0099999999999997,1.753333333333334,1.755,-3.453333333333333,-8.323333333333338,0,0,1,0,0,1,157.0,126.60000000000001,2.0,0.084,8.4,0.08045977011494253,8.0
6,11,3,6.66,0.0,52.0kg,2,4.55,22.08,38.96,4.31,18.75,37.5,20,49.06,69.81,25,36.26,52.63,5041,B1,荒牧,凪沙  福岡,福岡,27,52.0,1.0,0.0,0.16,2,0,3.0,4.0,4.0,1.0,4.0,3.0,0.0,-0.8566666666666665,-0.455,7.606666666666669,2.106666666666662,0,1,1,0,1,0,139.0,96.30000000000001,3.0,0.082,8.2,0.07854406130268199,7.9
6,11,4,6.71,-0.5,52.8kg,6,3.86,12.5,33.33,0.0,0.0,0.0,17,34.78,45.65,21,44.12,57.65,4866,B1,橋本,英一  福岡,福岡,36,52.8,0.0,0.0,0.16,2,0,6.0,6.0,6.0,5.0,1.0,3.0,0.0499999999999998,-1.5466666666666664,-4.765,-6.673333333333332,9.96666666666666,0,0,0,0,0,0,70.0,80.0,5.0,0.036,3.6,0.034482758620689655,3.4
6,11,5,6.64,-0.5,52.0kg,4,4.95,29.81,50.96,5.6,45.0,55.0,13,32.65,59.18,52,22.52,40.4,4638,B1,小林,遼太  福岡,福岡,35,52.0,0.0,0.0,0.19,2,0,2.0,3.0,3.0,6.0,6.0,6.0,-0.0200000000000004,-0.4566666666666661,0.835,-8.803333333333335,-11.633333333333336,0,0,1,0,0,0,108.0,77.2,6.0,0.028,2.8,0.02681992337164751,2.7
6,11,6,6.67,-0.5,52.0kg,5,4.48,23.4,38.3,4.0,20.0,30.0,5,48.08,75.0,67,39.88,55.36,4257,B1,古川,健  広島,広島,42,52.0,0.0,0.0,0.16,2,0,4.0,5.0,5.0,2.0,2.0,3.0,0.0099999999999997,-0.926666666666666,-0.7649999999999997,6.626666666666665,5.726666666666667,0,0,1,0,1,0,91.0,88.30000000000001,4.0,0.034,3.4,0.03256704980842912,3.3
6,12,1,6.63,-0.5,52.0kg,1,7.01,57.94,72.22,6.11,33.33,55.56,46,41.18,62.75,33,28.57,50.6,4787,A1,椎名,豊  群馬,群馬,37,52.0,0.0,0.0,0.13,4,1,1.0,1.0,1.0,3.0,3.0,1.0,-0.0680000000000005,1.4860000000000009,0.7039999999999997,2.1499999999999986,-1.161999999999999,1,0,1,1,0,1,206.0,151.6,1.0,0.82,82.0,0.8742004264392325,87.4
6,12,2,6.76,-0.5,57.1kg,5,5.17,30.97,53.98,5.13,39.13,43.48,57,22.92,35.42,51,28.65,42.69,5082,B1,一色,凌雅  愛知,愛知,27,57.1,0.0,0.0,0.2,2,0,5.0,3.0,4.0,5.0,2.0,5.0,0.0619999999999993,-0.3539999999999992,-0.2760000000000007,-16.11,-1.0820000000000007,0,0,0,0,0,0,118.0,79.10000000000001,5.0,0.04,4.0,0.04264392324093817,4.3
6,12,4,6.71,-0.5,53.1kg,2,5.59,35.14,56.76,5.5,33.33,55.56,1,42.62,60.66,49,25.16,43.87,4423,B1,坂口,貴彦  岡山,岡山,37,53.1,0.0,0.0,0.17,2,0,3.0,2.0,2.0,2.0,5.0,4.0,0.0119999999999995,0.0660000000000007,0.0939999999999994,3.5899999999999963,-4.571999999999999,0,0,0,0,1,1,146.0,119.80000000000001,2.0,0.036,3.6,0.03837953091684435,3.8
6,12,5,6.73,-0.5,52.3kg,3,4.96,31.76,42.35,5.07,33.78,48.65,34,40.43,70.21,71,37.8,56.71,4625,B1,渡邊,裕貴  静岡,静岡,40,52.3,0.0,0.0,0.16,2,0,4.0,4.0,5.0,4.0,1.0,3.0,0.032,-0.5639999999999992,-0.3360000000000003,1.3999999999999986,8.067999999999998,0,0,0,0,0,0,97.0,88.30000000000001,4.0,0.01,1.0,0.010660980810234543,1.1
6,12,6,6.66,-0.5,51.5kg,4,4.89,26.85,42.59,5.22,28.05,45.12,22,48.0,72.0,16,28.48,43.67,3990,B1,芹澤,克彦  静岡,静岡,47,51.5,0.0,0.0,0.15,2,0,2.0,5.0,3.0,1.0,4.0,2.0,-0.0380000000000002,-0.6339999999999995,-0.1860000000000008,8.969999999999999,-1.251999999999999,0,0,1,0,1,0,123.0,88.69999999999999,3.0,0.032,3.2,0.03411513859275053,3.4
7,1,1,6.66,-0.5,52.0kg,1,4.83,21.11,44.44,5.5,16.67,50.0,28,28.28,41.8,58,35.98,52.8,5276,B1,大島,隆乃介  福岡,福岡,24,52.0,0.0,0.0,0.17,2,1,1.0,2.0,2.0,5.0,2.0,3.0,-0.0166666666666666,0.9700000000000002,2.135,-3.196666666666669,2.168333333333329,1,0,1,1,0,1,180.0,131.9,1.0,0.87,87.0,0.8877551020408163,88.8
7,1,2,6.69,0.0,52.1kg,5,6.41,49.47,66.32,6.81,51.85,70.37,43,27.35,45.3,54,31.08,45.95,5150,A1,坂本,雄紀  群馬,群馬,31,52.1,0.0,0.0,0.14,4,0,5.0,1.0,1.0,6.0,5.0,1.0,0.0133333333333336,2.5500000000000003,3.445,-4.126666666666669,-2.731666666666669,0,0,0,0,0,1,149.0,122.2,2.0,0.03,3.0,0.030612244897959183,3.1
7,1,3,6.67,-0.5,52.0kg,3,2.07,5.26,7.89,1.38,0.0,0.0,33,31.62,47.86,70,37.93,56.16,5300,B1,横田,海人  愛知,愛知,23,52.0,0.0,0.0,0.18,2,0,3.0,6.0,5.0,3.0,1.0,5.0,-0.0066666666666668,-1.79,-1.985,0.1433333333333308,4.118333333333332,0,0,1,0,0,0,112.0,76.70000000000002,6.0,0.014,1.4,0.014285714285714287,1.4
7,1,4,6.68,0.0,51.5kg,2,4.08,22.62,35.71,3.4,10.0,20.0,36,30.37,46.3,29,32.31,46.67,5208,B1,屋良,龍紀  長崎,長崎,28,51.5,1.0,0.0,0.15,2,0,4.0,3.0,3.0,4.0,4.0,2.0,0.0033333333333329,0.2200000000000002,0.0350000000000001,-1.1066666666666691,-1.5016666666666652,0,1,1,0,0,0,119.0,94.4,4.0,0.04,4.0,0.04081632653061225,4.1
7,1,5,6.7,-0.5,54.2kg,4,3.67,16.09,28.74,2.6,6.67,11.67,17,35.02,52.92,46,34.98,54.71,5318,B1,河内,一馬  愛知,愛知,25,54.2,0.0,0.0,0.17,2,0,6.0,4.0,4.0,2.0,3.0,3.0,0.0233333333333334,-0.1899999999999999,-0.7649999999999997,3.543333333333333,1.1683333333333294,0,0,0,0,1,0,95.0,102.1,3.0,0.024,2.4,0.02448979591836735,2.4
7,1,6,6.66,-0.5,57.8kg,6,2.1,3.39,10.17,0.5,0.0,0.0,46,36.22,52.36,63,30.59,44.71,5304,B2,井田,涼介  群馬,群馬,23,57.8,0.0,0.0,0.21,1,0,1.0,5.0,6.0,1.0,6.0,6.0,-0.0166666666666666,-1.7599999999999998,-2.865,4.743333333333329,-3.221666666666668,0,0,0,1,1,0,107.0,85.50000000000001,5.0,0.002,0.2,0.0020408163265306124,0.2
7,2,1,6.6,-0.5,47.0kg,1,3.57,10.45,23.88,2.1,0.0,9.52,19,35.11,53.19,53,41.13,54.55,5254,B1,羽田,妃希  愛知,愛知,23,47.0,0.0,0.0,0.22,2,1,1.0,4.0,3.0,3.0,1.0,5.0,-0.0340000000000006,-1.4819999999999998,-0.8839999999999995,-1.4720000000000013,5.922000000000004,1,0,1,1,0,0,168.0,93.80000000000001,4.0,0.74,74.0,0.889423076923077,88.9
7,2,3,6.64,0.0,45.0kg,2,6.0,42.55,63.83,0.0,0.0,0.0,54,40.0,54.36,39,32.56,51.63,5155,A2,内山,七海  福岡,福岡,29,45.0,0.0,0.0,0.15,3,0,3.0,3.0,4.0,2.0,4.0,1.0,0.0059999999999993,0.9480000000000004,-2.9839999999999995,3.4179999999999997,-2.647999999999996,0,0,1,0,1,0,151.0,110.2,3.0,0.04,4.0,0.04807692307692308,4.8
7,2,4,6.65,-0.5,43.5kg,5,2.18,0.0,8.33,0.0,0.0,0.0,57,32.58,50.76,33,36.82,55.91,5389,B1,恵良,琴美  福岡,福岡,19,43.5,0.0,0.0,0.19,2,0,4.0,5.0,4.0,5.0,2.0,4.0,0.016,-2.8719999999999994,-2.9839999999999995,-4.002000000000002,1.612000000000002,0,0,1,0,0,0,97.0,84.10000000000001,5.0,0.01,1.0,0.01201923076923077,1.2
7,2,5,6.63,-0.5,49.3kg,3,6.43,42.86,60.71,5.85,44.68,55.32,72,42.02,59.24,40,34.76,53.65,4190,B2,長嶋,万記  静岡,静岡,45,49.3,0.0,0.0,0.16,1,0,2.0,2.0,2.0,1.0,3.0,2.0,-0.0040000000000004,1.378,2.866,5.438000000000002,-0.4480000000000004,0,0,1,0,1,1,155.0,128.4,1.0,0.012,1.2,0.014423076923076924,1.4
7,2,6,6.65,0.0,46.5kg,4,7.08,57.55,73.58,6.97,58.06,83.87,49,33.2,47.66,18,30.77,46.75,4642,A2,松尾,夏海  香川,愛媛,34,46.5,0.0,0.0,0.16,3,0,4.0,1.0,1.0,4.0,5.0,2.0,0.016,2.0280000000000005,3.986,-3.381999999999998,-4.437999999999999,0,0,1,0,0,1,124.0,123.1,2.0,0.03,3.0,0.03605769230769231,3.6
7,3,1,6.73,0.0,52.6kg,5,3.42,5.56,22.22,0.0,0.0,0.0,64,36.76,57.84,77,31.28,43.08,5235,B2,岩田,凌  大阪,和歌山,27,52.6,0.0,0.0,0.17,1,0,5.0,5.0,6.0,1.0,5.0,5.0,0.0283333333333333,-1.4866666666666672,-3.6233333333333335,5.719999999999995,-2.2233333333333363,1,0,0,0,1,0,128.0,67.9,6.0,0.208,20.8,0.19082568807339448,19.1
7,3,2,6.61,-0.5,52.0kg,3,6.91,52.42,70.97,5.73,36.36,63.64,41,27.54,41.32,52,33.16,46.84,5191,A1,飛田,江己  埼玉,東京,25,52.0,0.0,0.0,0.13,4,0,1.0,1.0,3.0,5.0,3.0,1.0,-0.0916666666666667,2.003333333333333,2.106666666666667,-3.500000000000004,-0.3433333333333408,0,0,1,1,0,1,178.0,137.1,1.0,0.112,11.2,0.10275229357798164,10.3
7,3,3,6.69,0.0,53.3kg,4,5.74,43.06,56.94,7.69,75.0,81.25,51,30.6,43.72,38,36.4,60.53,5161,A2,登玉,隼百  兵庫,兵庫,27,53.3,0.0,0.0,0.15,3,0,2.0,4.0,1.0,3.0,2.0,3.0,-0.0116666666666667,0.833333333333333,4.066666666666666,-0.4400000000000013,2.896666666666661,0,0,0,0,0,0,154.0,103.6,3.0,0.06,6.0,0.055045871559633024,5.5
7,3,4,6.71,-0.5,52.0kg,1,5.78,37.93,64.37,1.5,0.0,0.0,47,26.71,41.1,12,37.09,58.69,5325,B1,澁川,夏  大阪,大阪,22,52.0,0.0,0.0,0.17,2,1,3.0,3.0,4.0,6.0,1.0,5.0,0.0083333333333328,0.8733333333333331,-2.123333333333333,-4.330000000000002,3.586666666666666,0,0,1,0,0,0,109.0,87.80000000000001,5.0,0.654,65.4,0.6,60.0
7,3,5,6.76,-0.5,52.0kg,2,6.2,43.04,65.82,5.96,42.31,64.1,59,36.15,50.7,16,32.06,48.33,5166,A2,仲道,大輔  愛知,愛知,26,52.0,0.0,0.0,0.16,3,0,6.0,2.0,2.0,2.0,4.0,4.0,0.0583333333333326,1.293333333333333,2.3366666666666664,5.109999999999996,-1.4433333333333351,0,0,1,0,1,1,112.0,111.9,2.0,0.032,3.2,0.029357798165137613,2.9
7,3,6,6.71,0.0,52.0kg,6,1.39,1.85,1.85,0.86,0.0,0.0,15,28.48,45.57,76,31.03,46.8,5422,B2,真田,聖也  埼玉,埼玉,24,52.0,1.0,0.0,0.14,1,0,3.0,6.0,5.0,4.0,6.0,2.0,0.0083333333333328,-3.5166666666666675,-2.7633333333333336,-2.5600000000000023,-2.4733333333333363,0,1,1,0,0,0,81.0,89.30000000000001,4.0,0.024,2.4,0.02201834862385321,2.2
7,4,1,6.76,0.0,46.0kg,1,5.29,29.03,48.39,6.11,44.44,66.67,62,27.39,43.15,74,34.51,57.52,5174,B2,川井,萌  静岡,静岡,24,46.0,0.0,0.0,0.19,1,1,6.0,4.0,2.0,6.0,2.0,3.0,0.0616666666666665,-0.2666666666666657,1.9350000000000005,-3.8733333333333313,1.0266666666666635,1,0,1,0,0,0,123.0,102.9,4.0,0.734,73.4,0.790948275862069,79.1
7,4,2,6.71,-0.5,45.0kg,3,6.02,40.74,59.26,0.0,0.0,0.0,27,36.55,51.41,27,33.33,52.14,5118,A2,野田,なづき  佐賀,佐賀,25,45.0,0.0,0.0,0.18,3,0,3.0,3.0,6.0,1.0,3.0,2.0,0.0116666666666667,0.4633333333333338,-4.175,5.286666666666665,-0.1533333333333359,0,0,1,0,1,0,155.0,105.80000000000001,3.0,0.052,5.2,0.05603448275862069,5.6
7,4,3,6.72,-0.5,47.0kg,2,6.27,43.33,60.0,6.48,47.73,63.64,11,29.57,44.62,69,30.85,46.28,4450,A2,平高,奈菜  香川,愛媛,38,47.0,0.0,0.0,0.16,3,0,5.0,2.0,1.0,4.0,5.0,1.0,0.0216666666666665,0.7133333333333338,2.3050000000000006,-1.6933333333333316,-2.633333333333333,0,0,1,0,0,1,143.0,120.60000000000001,2.0,0.062,6.2,0.06681034482758622,6.7
7,4,4,6.6,-0.5,47.7kg,6,6.64,47.92,59.38,5.58,36.0,56.0,45,28.33,42.5,35,40.34,58.8,4804,A1,高田,ひかる  三重,三重,31,47.7,0.0,0.0,0.19,4,0,1.0,1.0,3.0,5.0,1.0,3.0,-0.0983333333333336,1.083333333333334,1.4050000000000002,-2.9333333333333336,6.856666666666669,0,0,1,1,0,1,152.0,122.0,1.0,0.056,5.6,0.0603448275862069,6.0
7,4,5,6.71,-0.5,47.0kg,4,3.95,16.88,37.66,4.0,12.5,37.5,30,31.48,47.78,19,30.62,47.85,4720,B1,西澤,日花里  長崎,熊本,32,47.0,1.0,0.0,0.2,2,0,3.0,6.0,4.0,3.0,6.0,5.0,0.0116666666666667,-1.6066666666666656,-0.1749999999999998,0.2166666666666685,-2.8633333333333333,0,1,1,0,0,0,91.0,79.50000000000001,5.0,0.006,0.6,0.006465517241379311,0.6
7,4,6,6.69,0.0,45.5kg,5,5.17,32.14,50.0,2.88,5.88,17.65,56,34.26,52.25,68,31.25,44.79,4941,B1,孫崎,百世  滋賀,北海道,37,45.5,0.0,0.0,0.21,2,0,2.0,5.0,5.0,2.0,4.0,6.0,-0.0083333333333328,-0.3866666666666658,-1.295,2.996666666666666,-2.2333333333333343,0,0,1,0,1,0,98.0,72.3,6.0,0.018,1.8,0.01939655172413793,1.9
7,5,1,6.68,0.0,52.0kg,6,2.07,5.26,7.89,1.38,0.0,0.0,33,31.62,47.86,70,37.93,56.16,5300,B1,横田,海人  愛知,愛知,23,52.0,0.0,0.0,0.18,2,0,1.0,6.0,4.0,5.0,3.0,4.0,-0.0150000000000005,-2.636666666666667,-1.288333333333333,-2.176666666666666,-0.2800000000000011,1,0,1,1,0,0,145.0,103.60000000000001,4.0,0.122,12.2,0.1217564870259481,12.2
7,5,2,6.73,-0.5,52.0kg,2,5.18,38.03,49.3,3.0,14.29,14.29,39,39.01,53.81,30,42.11,53.44,5219,B1,森口,和紀  福岡,福岡,25,52.0,0.0,0.0,0.2,2,0,6.0,3.0,3.0,1.0,2.0,6.0,0.0350000000000001,0.4733333333333327,0.331666666666667,5.213333333333331,3.899999999999999,0,0,1,0,1,0,131.0,83.9,6.0,0.042,4.2,0.04191616766467066,4.2
7,5,3,6.68,-0.5,52.0kg,5,3.91,17.98,32.58,0.0,0.0,0.0,75,25.69,41.67,51,32.58,44.8,5273,B1,山下,拓巳  兵庫,兵庫,24,52.0,0.0,0.0,0.17,2,0,1.0,5.0,5.0,6.0,6.0,3.0,-0.0150000000000005,-0.7966666666666669,-2.668333333333333,-8.106666666666666,-5.630000000000003,0,0,1,1,0,0,125.0,95.4,5.0,0.034,3.4,0.033932135728542916,3.4
7,5,4,6.68,-0.5,45.5kg,3,5.05,32.14,53.57,4.78,33.33,33.33,29,38.82,54.01,17,37.44,56.83,4499,B1,滝川,真由子  長崎,愛知,38,45.5,1.0,0.0,0.18,2,0,1.0,4.0,2.0,2.0,4.0,4.0,-0.0150000000000005,0.3433333333333328,2.1116666666666672,5.023333333333333,-0.7700000000000031,0,1,1,1,1,0,145.0,113.8,3.0,0.102,10.2,0.10179640718562874,10.2
7,5,5,6.72,-0.5,53.2kg,1,5.29,33.77,55.84,6.85,56.25,68.75,20,34.18,54.43,14,36.67,56.25,4689,B1,豊田,結  静岡,静岡,32,53.2,0.0,0.0,0.16,2,1,5.0,2.0,1.0,3.0,5.0,2.0,0.0249999999999994,0.583333333333333,4.181666666666667,0.3833333333333328,-1.5399999999999991,0,0,0,0,0,1,125.0,113.9,2.0,0.602,60.2,0.6007984031936128,60.1
7,5,6,6.68,-0.5,47.6kg,4,6.74,54.1,70.49,0.0,0.0,0.0,61,33.46,51.47,31,42.53,59.73,4885,A2,大山,千広  福岡,福岡,30,47.6,0.0,0.0,0.15,3,0,1.0,1.0,5.0,4.0,1.0,1.0,-0.0150000000000005,2.033333333333333,-2.668333333333333,-0.336666666666666,4.32,0,0,1,1,0,1,135.0,130.79999999999998,1.0,0.1,10.0,0.0998003992015968,10.0
